iter	Logloss
180	0.510279664
181	0.5100953142
182	0.5098481504
183	0.5096776202
184	0.5094281808
185	0.5091913155
186	0.5089662037
187	0.5087946932
188	0.508584916
189	0.5082004017
190	0.5080417001
191	0.507820033
192	0.5076757973
193	0.5074962513
194	0.5073504423
195	0.5070904971
196	0.5070072012
197	0.5068350844
198	0.5066285993
199	0.5064853274
200	0.5062572627
201	0.5060245757
202	0.5057964643
203	0.5056177391
204	0.50535156
205	0.5051689637
206	0.5049726191
207	0.5048586641
208	0.5045799927
209	0.5043890802
210	0.5041679259
211	0.5039667491
212	0.5037958313
213	0.5035115865
214	0.5033965255
215	0.5032146034
216	0.5029521612
217	0.5027701192
218	0.5025961887
219	0.502470825
220	0.5022593657
221	0.5019901918
222	0.501794534
223	0.5015779862
224	0.5012733278
225	0.5011736529
226	0.5009894682
227	0.5008467715
228	0.500691957
229	0.5005788579
230	0.5003576574
231	0.5001838445
232	0.500035823
233	0.4999073988
234	0.4997069958
235	0.499457972
236	0.499288759
237	0.4990298172
238	0.4988083185
239	0.498586141
240	0.498138258
241	0.4979587403
242	0.4978490649
243	0.497617082
244	0.4973946333
245	0.4971986047
246	0.4969605817
247	0.4968186494
248	0.4966300084
249	0.496491363
250	0.4963456643
251	0.4961814717
252	0.4961355064
253	0.4960152699
254	0.495838296
255	0.49560126
256	0.4953723654
257	0.495193907
258	0.4950307728
259	0.4948010482
260	0.4946517039
261	0.4944789788
262	0.4943417719
263	0.4941941145
264	0.4939453209
265	0.4937725965
266	0.4936551128
267	0.4934785611
268	0.4933160662
269	0.4930880572
270	0.492880286
271	0.4926106859
272	0.4925002863
273	0.4924399669
274	0.4922465466
275	0.4920085309
276	0.4918564289
277	0.4916935178
278	0.4915627185
279	0.4913419238
280	0.4911121708
281	0.4909049856
282	0.4907983599
283	0.4906926449
284	0.4905188605
285	0.4903906161
286	0.4902785519
287	0.4901497227
288	0.4900595125
289	0.4898879801
290	0.4897816049
291	0.4895140762
292	0.4892924244
293	0.4891665479
294	0.4888741064
295	0.4887021122
296	0.4885512448
297	0.4884208734
298	0.4882358354
299	0.4880524157
300	0.4878758247
301	0.4877026839
302	0.4875318375
303	0.4873798128
304	0.4872944637
305	0.4870274819
306	0.4868620413
307	0.4867271902
308	0.4865964921
309	0.4863443452
310	0.4861484232
311	0.4859743534
312	0.4858495146
313	0.4857470659
314	0.4855644433
315	0.4854369077
316	0.4852564882
317	0.4850815167
318	0.4849331043
319	0.4847700119
320	0.4846102742
321	0.4844334146
322	0.4842355705
323	0.4840523291
324	0.4838121661
325	0.4836248684
326	0.4833747954
327	0.4832299232
328	0.4831373305
329	0.4829408143
330	0.4827307056
331	0.4825739754
332	0.4824061788
333	0.4822501606
334	0.4821359442
335	0.4819666962
336	0.4817892833
337	0.4816499607
338	0.4815327477
339	0.481314316
340	0.4810946398
341	0.4808989103
342	0.4807188708
343	0.4805311185
344	0.4803874332
345	0.4802018459
346	0.479996638
347	0.4795851186
348	0.4794431497
349	0.4793397186
350	0.4791538378
351	0.4789884948
352	0.4789122699
353	0.478645677
354	0.4785603278
355	0.4783370585
356	0.4781376568
357	0.4778315419
358	0.4777078186
359	0.4774889109
360	0.4771879118
361	0.4769687901
362	0.4768138771
363	0.4766098191
364	0.4763391741
365	0.4761096892
366	0.475951482
367	0.4757410083
368	0.4755295898
369	0.4752925794
370	0.4750769198
371	0.4748233996
372	0.4745960263
373	0.4743513272
374	0.474206244
375	0.4739676867
376	0.4737220649
377	0.4734856587
378	0.4732989159
379	0.4730647472
380	0.4728030629
381	0.472629596
382	0.4724344064
383	0.4722407823
384	0.4719983563
385	0.4718776206
386	0.4715825709
387	0.4713924499
388	0.4711576138
389	0.4709305299
390	0.4706869972
391	0.4704944102
392	0.4703135602
393	0.4701351042
394	0.4698603604
395	0.4696389762
396	0.4694566338
397	0.4692675148
398	0.4690333146
399	0.4688293208
400	0.4686263967
401	0.4683550962
402	0.4681584406
403	0.4679878858
404	0.4677190979
405	0.4674716452
406	0.4673007547
407	0.4670505789
408	0.4667778798
409	0.4665696447
410	0.4662384499
411	0.4660595874
412	0.465734239
413	0.4655095814
414	0.4652781041
415	0.4650574128
416	0.4648215632
417	0.4644395955
418	0.4641827457
419	0.4639947986
420	0.4637459757
421	0.4635587601
422	0.4632294088
423	0.4629957878
424	0.4627127337
425	0.4625366342
426	0.4623602443
427	0.4620471125
428	0.4618680192
429	0.4616769228
430	0.4614976498
431	0.4612623137
432	0.4609874453
433	0.4607199468
434	0.4605330857
435	0.46028681
436	0.4601141293
437	0.4598338771
438	0.4595925437
439	0.4592829945
440	0.4590304835
441	0.4587213526
442	0.4584865422
443	0.458344985
444	0.4581244792
445	0.4579216259
446	0.457670689
447	0.4574231915
448	0.4572246369
449	0.4569986734
450	0.4567556956
451	0.456549573
452	0.4563655622
453	0.4560405855
454	0.4558511188
455	0.455679481
456	0.4555185355
457	0.4552649263
458	0.4550634692
459	0.4549586697
460	0.4548028179
461	0.454453493
462	0.4542149119
463	0.454075847
464	0.4538381862
465	0.4536488266
466	0.4533258503
467	0.4530150182
468	0.4527343345
469	0.4524782741
470	0.4522200474
471	0.4518689035
472	0.4517094097
473	0.4513919663
474	0.4512043551
475	0.450943885
476	0.4507465721
477	0.4505196226
478	0.4501898795
479	0.4499727337
480	0.4498558989
481	0.4496144458
482	0.4494867394
483	0.4493020029
484	0.4491058157
485	0.4488708223
486	0.4486881741
487	0.4484988392
488	0.4483577187
489	0.4481287808
490	0.4479020269
491	0.4476044039
492	0.4473661741
493	0.4471872124
494	0.4469137014
495	0.4466944687
496	0.4463964937
497	0.4462791093
498	0.4460351296
499	0.4458472442
500	0.4456607725
501	0.4454343614
502	0.4452441238
503	0.445070069
504	0.4448536447
505	0.4447142717
506	0.4444484287
507	0.4442677691
508	0.4440358412
509	0.4436816925
510	0.4434281417
511	0.4432838697
512	0.4430745303
513	0.4428853546
514	0.4425456017
515	0.4422831482
516	0.441998988
517	0.4418183607
518	0.4416342562
519	0.4414352774
520	0.4411369115
521	0.4408752749
522	0.4405957444
523	0.4403907121
524	0.4401286084
525	0.4399069478
526	0.4396059352
527	0.4393838193
528	0.4391693599
529	0.4388935618
530	0.4386566958
531	0.4384257811
532	0.4382801808
533	0.4380418978
534	0.437769811
535	0.4375987748
536	0.4374103861
537	0.4372427037
538	0.4370213388
539	0.4368022726
540	0.4365495533
541	0.4363574381
542	0.4361753556
543	0.4360413871
544	0.4358622711
545	0.4356156222
546	0.4353927992
547	0.4351037904
548	0.4349153607
549	0.4347687536
550	0.4345654019
551	0.4344385564
552	0.4342340557
553	0.4340127814
554	0.4337577896
555	0.4335090858
556	0.4333116228
557	0.4330785769
558	0.4329601116
559	0.4328237003
560	0.4325712983
561	0.4323529608
562	0.4320729193
563	0.4318236664
564	0.4315338604
565	0.4313827299
566	0.4312582478
567	0.4309474435
568	0.430628417
569	0.4304275954
570	0.4302111354
571	0.4299650057
572	0.4298097653
573	0.4296338886
574	0.4294125961
575	0.4291870033
576	0.429013342
577	0.4288131738
578	0.4285464073
579	0.4283770116
580	0.4281671587
581	0.4279260365
582	0.4277191709
583	0.4275021233
584	0.427297736
